Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,AgeofCar,Brand
2007,72000,Petrol,Manual,Second,17.0,1086.0,113.27220292815797,5.0,1326.16,17,Hyundai
2015,34895,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,5495.82,9,Nissan
2015,97003,Diesel,Automatic,First,15.87,2993.0,308.43,5.0,101553.17,9,BMW
2015,45000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,6272.4,9,Honda
2013,45000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,3942.65,11,Honda
2013,100000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,21206.69,11,Toyota
2016,70000,Diesel,Automatic,First,12.97,2179.0,187.7,5.0,41816.01,8,Land Rover
2016,37023,Diesel,Manual,First,19.67,1582.0,126.2,5.0,15997.61,8,Hyundai
2012,81000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2986.86,12,Chevrolet
2017,20789,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,21935.48,7,Toyota
2015,68310,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7108.72,9,Maruti
2015,47250,Diesel,Manual,Second,19.67,1582.0,126.2,5.0,13142.17,9,Hyundai
2014,47000,Diesel,Automatic,Second,12.65,2993.0,255.0,5.0,77359.62,10,Land Rover
2017,128000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,7526.88,7,Honda
2017,17702,Petrol,Manual,First,15.29,1591.0,121.3,5.0,14265.23,7,Hyundai
2014,34987,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,7108.72,10,Volkswagen
2017,37000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,13142.17,7,Honda
2017,38271,Petrol,Manual,First,15.29,1591.0,121.3,5.0,14970.13,7,Hyundai
2012,32510,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,4480.29,12,Ford
2014,88000,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,32258.06,10,BMW
2012,116000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,11887.69,12,Mitsubishi
2013,156000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,5017.92,11,Renault
2010,75319,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,2389.49,14,Maruti
2013,28000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3882.92,11,Hyundai
2017,16500,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,40621.27,7,Mercedes-Benz
2016,75637,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,36284.35,8,BMW
2018,32854,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,15053.76,6,Hyundai
2019,6568,Petrol,Manual,First,25.17,799.0,53.3,5.0,6081.24,5,Renault
2014,30000,Diesel,Automatic,First,14.94,2967.0,241.4,5.0,29271.21,10,Audi
2018,17804,Diesel,Manual,Second,28.09,1248.0,88.5,5.0,9522.1,6,Maruti
2011,69768,Petrol,Manual,First,16.0,1198.0,90.0,5.0,3464.76,13,Honda
2016,62404,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,25483.87,8,BMW
2012,97000,Diesel,Automatic,Second,19.08,1582.0,126.32,5.0,7765.83,12,Hyundai
2016,55687,Diesel,Manual,First,21.38,1396.0,88.7,5.0,14516.13,8,Hyundai
2014,17000,Petrol,Manual,First,15.04,1598.0,103.2,5.0,5077.66,10,Volkswagen
2017,34232,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,42819.59,7,BMW
2004,135000,Petrol,Automatic,Third,14.4,1997.0,152.0,5.0,3584.23,20,Honda
2012,80000,Diesel,Manual,First,19.72,1461.0,108.45,5.0,8064.52,12,Renault
2014,31045,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,6750.3,10,Hyundai
2013,58000,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,8960.57,11,Volkswagen
2018,35480,Diesel,Manual,First,19.67,1582.0,126.2,5.0,15937.87,6,Hyundai
2016,62287,Diesel,Manual,First,28.09,1248.0,88.5,5.0,9438.47,8,Maruti
2015,46162,Diesel,Manual,First,22.54,1396.0,88.73,5.0,8339.31,9,Hyundai
2014,9200,Petrol,Manual,First,17.01,1591.0,121.3,5.0,6869.77,10,Hyundai
2012,55339,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3166.07,12,Volkswagen
2011,55476,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2974.91,13,Volkswagen
2007,68553,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,1792.11,17,Maruti
2016,67376,Diesel,Manual,First,24.5,1498.0,98.6,7.0,7765.83,8,Honda
2013,42000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,9557.95,11,Renault
2019,28069,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,36857.83,5,Toyota
2014,93144,Diesel,Automatic,First,14.7,1984.0,181.0,5.0,20489.84,10,Volvo
2014,24300,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5436.08,10,Maruti
2015,47883,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,8841.1,9,Maruti
2013,12467,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,30633.21,11,Audi
2013,56683,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,16129.03,11,BMW
2013,38000,Petrol,Manual,First,15.6,1196.0,70.0,5.0,4241.34,11,Ford
2018,35000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,17921.15,6,Hyundai
2007,80000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,2329.75,17,Hyundai
2006,125000,Petrol,Manual,Second,13.5,1799.0,130.0,5.0,2747.91,18,Honda
2013,123000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,17921.15,11,Toyota
2012,70000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3763.44,12,Hyundai
2012,87982,Diesel,Manual,First,21.64,1461.0,84.8,5.0,5973.72,12,Nissan
2013,40714,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,29569.89,11,BMW
2008,83000,Diesel,Manual,Second,16.52,1991.0,123.7,5.0,3106.33,16,Chevrolet
2011,86000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4480.29,13,Hyundai
2009,60002,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,5794.5,15,Skoda
2013,60000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,32258.06,11,Mercedes-Benz
2014,84677,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3584.23,10,Honda
2017,23000,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,34348.86,7,BMW
2016,81424,Diesel,Manual,First,12.99,2494.0,100.6,8.0,17311.83,8,Toyota
2013,36400,Diesel,Automatic,First,7.5,4806.0,394.3,4.0,86021.51,11,Porsche
2012,70000,Diesel,Manual,Second,22.71,1461.0,84.8,5.0,4778.97,12,Nissan
2015,40000,Diesel,Manual,Second,26.59,1248.0,74.0,5.0,5376.34,9,Maruti
2019,600,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,7467.14,5,Maruti
2015,65320,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,13739.55,9,Volkswagen
2009,79000,Petrol,Manual,Third,9.8,2354.0,180.0,5.0,3703.7,15,Honda
2018,5000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,12078.85,6,Honda
2019,6028,Petrol,Manual,First,17.01,1591.0,121.3,5.0,13787.34,5,Hyundai
2006,86000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1194.74,18,Maruti
2013,160000,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,2986.86,11,Maruti
2011,59967,Petrol,Automatic,First,9.74,1984.0,208.0,5.0,21505.38,13,Audi
2018,43127,Diesel,Manual,First,23.59,1364.0,67.04,5.0,8183.99,6,Toyota
2012,65727,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3548.39,12,Hyundai
2013,70000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,5675.03,11,Hyundai
2018,39861,Diesel,Manual,First,20.14,1498.0,88.8,5.0,8817.2,6,Volkswagen
2017,16485,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,51075.27,7,BMW
2010,77332,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,4360.81,14,Hyundai
2017,17489,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,7156.51,7,Hyundai
2012,125000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,16129.03,12,Toyota
2016,35129,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,8363.2,8,Maruti
2016,22982,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,13082.44,8,Hyundai
2013,54500,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,3524.49,11,Hyundai
2017,16235,Diesel,Manual,First,24.7,1047.0,69.0,5.0,6571.09,7,Tata
2017,73641,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,20406.21,7,Skoda
2015,59572,Diesel,Manual,First,26.59,1248.0,74.0,5.0,8183.99,9,Maruti
2014,112827,Petrol,Automatic,First,13.1,1997.0,141.1,5.0,12544.8,10,Honda
2010,118000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,10454.0,14,Toyota
2010,60000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3225.81,14,Honda
2012,75059,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,5077.66,12,Hyundai
2018,3000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,9438.47,6,Toyota
2011,78000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,5376.34,13,Skoda
2012,47000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4778.97,12,Nissan
2012,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5675.03,12,Honda
2018,6820,Diesel,Manual,First,22.54,1396.0,88.76,5.0,9139.78,6,Hyundai
2013,55176,Petrol,Manual,Second,17.4,1599.0,104.0,5.0,4145.76,11,Chevrolet
2016,39854,Petrol,Manual,First,18.0,1198.0,86.7,5.0,6738.35,8,Honda
2013,24000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3524.49,11,Volkswagen
2016,55000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6750.3,8,Maruti
2012,45840,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,10047.79,12,Ford
2006,155000,Petrol,Manual,Third,15.4,1590.0,94.0,5.0,1015.53,18,Maruti
2003,125000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,955.79,21,Maruti
2014,52951,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6750.3,10,Volkswagen
2013,49000,Petrol,Manual,First,17.1,1591.0,121.3,5.0,5376.34,11,Hyundai
2015,52000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,8243.73,9,Maruti
2001,227000,Diesel,Manual,Fourth & Above,18.342252479408305,2446.0,113.27220292815797,8.0,2628.43,23,Toyota
2013,120005,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4778.97,11,Nissan
2015,33000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,6690.56,9,Skoda
2016,126000,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2628.43,8,Maruti
2013,66700,Petrol,Manual,First,15.0,1598.0,103.5,5.0,4778.97,11,Skoda
2014,122000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,19115.89,10,Toyota
2016,29000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,15053.76,8,Hyundai
2014,42315,Petrol,Manual,First,18.5,1197.0,82.9,5.0,5722.82,10,Hyundai
2015,22001,CNG,Manual,First,26.6,998.0,58.16,5.0,4360.81,9,Maruti
2016,84580,Diesel,Manual,First,26.0,1498.0,98.6,5.0,8160.1,8,Honda
2002,75000,Petrol,Manual,First,16.1,796.0,37.0,4.0,609.32,22,Maruti
2006,85000,Petrol,Manual,Second,13.8,1299.0,70.0,5.0,824.37,18,Ford
2015,24296,Petrol,Manual,First,20.85,1197.0,83.14,5.0,5555.56,9,Maruti
2014,40000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,7753.88,10,Honda
2009,64514,Diesel,Manual,First,16.8,1493.0,110.0,5.0,3464.76,15,Hyundai
2016,35000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,8841.1,8,Hyundai
2016,41000,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3882.92,8,Renault
2008,60123,Petrol,Manual,Second,18.9,998.0,67.1,5.0,2329.75,16,Maruti
2015,53000,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,4778.97,9,Hyundai
2017,9000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,8183.99,7,Hyundai
2015,53497,Petrol,Manual,First,18.0,1198.0,86.7,5.0,6511.35,9,Honda
2007,68000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,2377.54,17,Ford
2014,65000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,10740.74,10,Hyundai
2014,45155,Diesel,Manual,First,23.59,1364.0,67.04,5.0,7765.83,10,Toyota
2018,20026,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,11075.27,6,Honda
2015,60000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,8351.25,9,Hyundai
2019,15976,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,43918.76,5,Mercedes-Benz
2017,30523,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,20406.21,7,Skoda
2013,26300,Diesel,Manual,First,25.44,936.0,57.6,5.0,3345.28,11,Chevrolet
2011,66000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2974.91,13,Volkswagen
2016,70000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,10573.48,8,Maruti
2011,46000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,4958.18,13,Honda
2017,28000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,11947.43,7,Volkswagen
2017,46000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5675.03,7,Hyundai
2017,33000,Petrol,Automatic,First,24.04,999.0,67.0,5.0,3823.18,7,Renault
2017,27718,Petrol,Manual,First,22.74,796.0,47.3,5.0,3918.76,7,Maruti
2013,58000,Petrol,Manual,First,15.8,1499.0,110.0,5.0,8960.57,11,Ford
2018,33150,Petrol,Manual,First,21.4,1197.0,83.1,5.0,8829.15,6,Maruti
2013,77000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4360.81,11,Maruti
2007,70000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,13142.17,17,Mercedes-Benz
2012,97000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3584.23,12,Maruti
2012,75300,Diesel,Manual,Second,25.44,936.0,57.6,5.0,2688.17,12,Chevrolet
2010,69918,Petrol,Manual,First,15.5,1586.0,103.3,5.0,3381.12,14,Maruti
2019,4721,Petrol,Manual,First,14.0,796.0,35.0,5.0,4910.39,5,Maruti
2014,39163,Diesel,Manual,First,13.5,2477.0,178.0,7.0,17562.72,10,Mitsubishi
2013,80000,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,29868.58,11,Mercedes-Benz
2015,66000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2807.65,9,Chevrolet
2017,36154,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,7658.3,7,Ford
2012,34000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6869.77,12,Honda
2016,60000,Diesel,Automatic,Second,17.9,2143.0,136.0,5.0,20967.74,8,Mercedes-Benz
2015,32000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,12246.12,9,Hyundai
2012,79985,Diesel,Manual,First,17.8,1399.0,67.0,5.0,3775.39,12,Ford
2014,37600,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,26881.72,10,Audi
2015,31965,Petrol,Manual,First,19.81,1086.0,68.05,5.0,4241.34,9,Hyundai
2010,70749,Petrol,Automatic,First,12.05,1995.0,154.0,5.0,11780.17,14,BMW
2013,38000,Diesel,Automatic,First,16.46,2993.0,258.0,5.0,53763.44,11,BMW
2017,41534,Petrol,Manual,First,17.01,1591.0,121.3,5.0,9546.0,7,Hyundai
2017,54455,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,7765.83,7,Volkswagen
2007,42000,Petrol,Manual,First,14.49,1399.0,92.7,5.0,896.06,17,Chevrolet
2018,52073,Diesel,Manual,Second,18.3,1991.0,147.9,5.0,11792.11,6,Chevrolet
2018,40175,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,7598.57,6,Hyundai
2017,16503,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,11350.06,7,Honda
2017,15029,Petrol,Manual,First,19.1,1197.0,82.0,5.0,7228.2,7,Hyundai
2013,26200,CNG,Manual,First,30.46,796.0,47.3,5.0,2568.7,11,Maruti
2015,76362,Diesel,Manual,First,24.0,1120.0,70.0,5.0,6571.09,9,Hyundai
2007,18700,Petrol,Manual,Second,19.7,796.0,46.3,5.0,1493.43,17,Maruti
2015,67585,Diesel,Manual,First,12.99,2494.0,100.6,7.0,14324.97,9,Toyota
2010,57000,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,2986.86,14,Hyundai
2019,22321,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,13930.7,5,Honda
1998,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,633.21,26,Maruti
2015,36428,Petrol,Manual,First,20.51,998.0,67.04,5.0,3703.7,9,Maruti
2012,73500,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,3106.33,12,Ford
2015,47234,Petrol,Manual,First,18.0,1198.0,86.7,5.0,6081.24,9,Honda
2008,62364,Petrol,Manual,First,13.2,1495.0,94.0,5.0,2747.91,16,Hyundai
2012,89000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,7168.46,12,Hyundai
2013,58653,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5256.87,11,Maruti
2013,30000,Petrol,Automatic,Second,14.8,1595.0,120.7,5.0,13142.17,11,Mercedes-Benz
2014,64042,Diesel,Manual,First,17.3,1998.0,163.7,5.0,6810.04,10,Chevrolet
2013,120000,Diesel,Automatic,First,20.0,1968.0,138.1,5.0,8303.46,11,Skoda
2014,90000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,9438.47,10,Mahindra
2018,30733,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,35005.97,6,BMW
2009,43600,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,12234.17,15,Mercedes-Benz
2010,71473,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,6391.88,14,Skoda
2014,39000,Petrol,Automatic,Second,16.5,1198.0,86.8,5.0,4169.65,10,Honda
2009,84045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3405.02,15,Hyundai
2014,57004,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6391.88,10,Honda
2012,75464,Petrol,Manual,First,15.6,1196.0,70.0,5.0,4324.97,12,Ford
2006,142000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,7467.14,18,Toyota
2012,118683,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,3811.23,12,Mahindra
2018,42000,Petrol,Manual,First,18.15,1198.0,82.0,6.0,6571.09,6,Mahindra
2019,12800,Petrol,Manual,First,18.6,1197.0,81.83,5.0,9163.68,5,Hyundai
2011,80000,Petrol,Manual,First,12.0,2092.0,127.0,7.0,6571.09,13,Tata
2014,76126,Diesel,Manual,First,19.3,1248.0,73.9,5.0,7885.3,10,Maruti
2017,21000,Diesel,Automatic,Second,15.97,2993.0,258.0,5.0,65710.87,7,BMW
2013,85000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,25089.61,11,Audi
2017,27000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,5376.34,7,Maruti
2016,45794,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,24695.34,8,Hyundai
2013,57352,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,7765.83,11,Chevrolet
2018,41467,Diesel,Automatic,First,15.0,2143.0,204.0,5.0,45376.34,6,Mercedes-Benz
2009,42000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,1732.38,15,Hyundai
2014,62549,CNG,Manual,First,26.6,998.0,58.16,5.0,3524.49,10,Maruti
2015,67048,Diesel,Manual,First,28.09,1248.0,88.5,5.0,9438.47,9,Maruti
2018,11732,Petrol,Manual,First,17.4,1497.0,117.3,5.0,12031.06,6,Honda
2016,37000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,7765.83,8,Nissan
2015,30000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,26284.35,9,BMW
2016,53000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11648.75,8,Honda
2014,60000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,7168.46,10,Nissan
2014,65000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4767.03,10,Hyundai
2008,51000,Petrol,Manual,First,17.0,1086.0,113.27220292815797,5.0,2090.8,16,Hyundai
2015,92000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,23596.18,9,Toyota
2017,31000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,20250.9,7,Toyota
2017,43917,Petrol,Manual,First,21.4,1197.0,83.1,5.0,8124.25,7,Maruti
2007,46707,Petrol,Manual,First,17.0,1086.0,113.27220292815797,5.0,1182.8,17,Hyundai
2013,84000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3524.49,11,Hyundai
2015,55662,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,51170.85,9,Audi
2014,51000,Diesel,Automatic,First,27.03,1969.0,190.0,5.0,25686.98,10,Volvo
2015,24398,Petrol,Manual,First,17.8,1497.0,117.3,5.0,9438.47,9,Honda
2011,78000,Petrol,Manual,Second,20.92,998.0,67.1,5.0,2747.91,13,Maruti
2012,40315,Petrol,Manual,First,18.5,1198.0,86.8,5.0,3285.54,12,Honda
2011,83000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,8016.73,13,Mahindra
2017,58151,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,11469.53,7,Renault
2017,30519,Diesel,Manual,First,19.67,1582.0,126.2,5.0,15304.66,7,Hyundai
2019,20712,Petrol,Manual,First,23.84,1199.0,84.0,5.0,8291.52,5,Tata
2015,48000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11290.32,9,Mahindra
2015,85000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,7168.46,9,Volkswagen
2013,32000,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,13142.17,11,Mercedes-Benz
2011,52000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,3106.33,13,Maruti
2007,58307,Petrol,Manual,First,15.3,1341.0,83.0,5.0,2329.75,17,Hyundai
2013,30000,Diesel,Automatic,First,17.54,2993.0,313.0,4.0,53763.44,11,BMW
2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,26284.35,10,Audi
2015,36000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5854.24,9,Hyundai
2015,58817,Diesel,Manual,First,19.87,1461.0,83.14,5.0,7467.14,9,Nissan
2013,55000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,7287.93,11,Volkswagen
2011,39000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3106.33,13,Hyundai
2011,6500,Petrol,Automatic,Third,6.4,5204.0,560.0,2.0,143369.18,13,Lamborghini
2012,35000,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,34647.55,12,Jaguar
2010,49900,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,3942.65,14,Maruti
2013,99500,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,3643.97,11,Tata
2012,33249,Diesel,Manual,First,21.27,1396.0,88.76,5.0,3882.92,12,Hyundai
2014,52000,Petrol,Manual,First,19.1,1197.0,81.86,5.0,4480.29,10,Hyundai
2015,45000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,15830.35,9,Toyota
2017,22000,Petrol,Manual,First,23.84,1199.0,84.0,5.0,5734.77,7,Tata
2019,7858,Petrol,Manual,First,25.17,799.0,53.3,5.0,4540.02,5,Renault
2011,112000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,10155.32,13,Toyota
2016,41082,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,46308.24,8,Mercedes-Benz
2009,72000,Petrol,Automatic,First,16.8,1497.0,116.4,5.0,3823.18,15,Honda
2011,84912,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4181.6,13,Hyundai
2015,70000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,14635.6,9,Hyundai
2014,21000,Petrol,Manual,First,19.5,1199.0,86.76,5.0,5675.03,10,Honda
2016,27000,Petrol,Manual,First,18.78,999.0,74.0,5.0,5376.34,8,Volkswagen
2012,29000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2807.65,12,Hyundai
2014,48425,Diesel,Manual,First,23.08,1461.0,63.12,5.0,4062.13,10,Renault
2016,19000,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,11947.43,8,Volkswagen
2012,210000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,10752.69,12,Toyota
2013,64000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,6212.66,11,Toyota
2006,200000,Diesel,Manual,Second,16.8,1493.0,110.0,5.0,2210.27,18,Hyundai
2013,100000,Diesel,Automatic,Second,11.3,2987.0,254.8,7.0,45400.24,11,Mercedes-Benz
2013,69140,Diesel,Manual,First,20.46,1461.0,83.8,5.0,6105.14,11,Renault
2019,21214,Petrol,Manual,First,15.41,1598.0,103.52,5.0,11541.22,5,Skoda
2015,28000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4062.13,9,Hyundai
2017,29085,Petrol,Manual,First,18.15,1198.0,82.0,6.0,6977.3,7,Mahindra
2016,30000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4540.02,8,Maruti
2012,32910,Petrol,Automatic,First,16.98,998.0,66.1,5.0,2986.86,12,Maruti
2015,30000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,8303.46,9,Honda
2010,35102,Petrol,Automatic,First,12.6,1798.0,161.6,5.0,6571.09,14,Skoda
2017,22831,Petrol,Manual,First,18.9,1197.0,82.0,5.0,7395.46,7,Hyundai
2013,74911,Diesel,Manual,First,20.45,1461.0,83.8,5.0,7168.46,11,Renault
2015,21000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4480.29,9,Hyundai
2018,37160,Diesel,Manual,First,22.77,1498.0,98.59,5.0,11302.27,6,Ford
2011,41000,Petrol,Manual,Second,16.95,1498.0,97.7,5.0,3584.23,13,Nissan
2016,37294,Diesel,Manual,First,25.83,1498.0,99.0,5.0,6869.77,8,Ford
2009,56927,Petrol,Manual,First,13.5,1799.0,130.0,5.0,5268.82,15,Honda
2017,21954,Petrol,Manual,First,25.17,799.0,53.3,5.0,4420.55,7,Renault
2014,50000,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,2986.86,10,Honda
2012,78212,Petrol,Manual,First,16.1,1298.0,88.2,5.0,6391.88,12,Maruti
2013,64500,Diesel,Manual,First,21.9,1396.0,88.8,5.0,4360.81,11,Hyundai
2014,51000,Diesel,Automatic,First,17.2,1968.0,138.03,5.0,15531.66,10,Skoda
2012,52000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2927.12,12,Maruti
2015,120000,Diesel,Automatic,First,21.21,1498.0,103.2,5.0,6869.77,9,Volkswagen
2017,65792,Diesel,Manual,First,26.0,1498.0,98.6,5.0,9689.37,7,Honda
2018,30000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,9259.26,6,Hyundai
2017,54387,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,6989.25,7,Nissan
2018,1617,Petrol,Manual,First,25.17,799.0,53.3,5.0,5125.45,6,Renault
